Date,demand,lch,holiday_Black friday,holiday_Christmas Day,holiday_Columbus Day,holiday_Independence Day,holiday_Labor Day,"holiday_Martin Luther King, Jr. Day",holiday_Memorial Day,holiday_New Year's Day,holiday_Thanksgiving,holiday_Veterans Day,holiday_Washington's Birthday
2020-06-27,4690,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,5841,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,5492,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,5584,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,5214,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-02,6086,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-03,6150,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-04,4378,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-05,5246,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-06,5023,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-07,5127,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,5108,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-09,6405,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-10,6939,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-11,4791,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,5543,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-13,5561,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-14,5940,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-15,5483,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-16,6495,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-17,7303,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-18,4337,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-19,5037,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-20,5266,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-21,5484,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-22,5203,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-23,5526,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-24,5723,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-25,4169,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-26,4802,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-27,4527,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-28,4787,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-29,4674,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30,5370,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-31,5702,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-01,6749,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-02,7994,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-03,8988,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-04,5338,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-05,6199,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-06,6481,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-07,6750,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-08,6404,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-09,6802,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,7043,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-11,5131,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-12,5910,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-13,5572,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-14,5892,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-15,5753,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-16,6610,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-17,7018,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,5153,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-19,5602,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,5674,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-21,5628,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-22,5436,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-23,5796,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-24,5718,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-25,3985,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-26,4726,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-27,4722,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-28,4800,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-29,4898,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,5926,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-31,6241,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-01,4185,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,4322,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-03,4692,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-04,4725,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-05,5326,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,6584,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-07,7240,0,0,0,0,0,1,0,0,0,0,0,0
2020-09-08,4595,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,5291,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-10,5385,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-11,5747,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-12,5655,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,5975,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-14,6586,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-15,4295,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,4376,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-17,4433,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-18,4743,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-19,4416,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,4981,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-21,5094,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-22,3294,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,4246,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-24,4134,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-25,4381,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-26,4328,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,5054,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-28,5368,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-29,3644,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,4322,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-01,3765,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-02,3809,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-03,4026,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,4578,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-05,4959,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-06,3383,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,3705,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08,3461,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-09,3615,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-10,3622,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-11,4439,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-12,4906,0,0,0,1,0,0,0,0,0,0,0,0
2020-10-13,3416,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-14,3979,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-15,3481,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-16,3098,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-17,3750,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-18,4323,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-19,4784,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-20,3201,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-21,3686,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-22,3710,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-23,3642,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-24,3650,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-25,4157,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,4342,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,2935,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,3558,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-29,3567,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-30,3626,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-31,3734,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-01,4721,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-02,5134,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-03,3385,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-04,3905,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-05,4170,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-06,4067,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-07,4096,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-08,5000,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-09,6106,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-10,3606,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-11,4466,0,0,0,0,0,0,0,0,0,0,1,0
2020-11-12,3932,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-13,3717,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-14,3653,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-15,4441,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-16,4805,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-17,3186,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-18,3710,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-19,3628,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-20,3742,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,4374,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-22,11834,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-23,10391,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-24,6810,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-25,6898,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-26,6857,0,0,0,0,0,0,0,0,0,1,0,0
2020-11-27,8785,0,1,0,0,0,0,0,0,0,0,0,0
2020-11-28,3651,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-29,37711,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-30,17156,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-01,10330,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-02,10622,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-03,8274,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-04,8330,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,7092,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-06,7096,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-07,6737,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-08,4618,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-09,5146,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-10,4928,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-11,5114,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-12,5066,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-13,5850,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-14,7235,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-15,4754,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-16,4897,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-17,5012,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-18,5494,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-19,5777,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-20,6671,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-21,7309,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-22,5190,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-23,6928,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-24,6535,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-25,11083,0,0,1,0,0,0,0,0,0,0,0,0
2020-12-26,8223,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-27,7092,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28,6339,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29,4127,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,5811,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31,4779,0,0,0,0,0,0,0,0,0,0,0,0
